text,label
KVKK kapsamında onayınızı almam gerekiyor.,1
"İsleminiz onay surecindedir, lutfen hattan ayrılmayın.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
sabahdan beri wifi işiklar yanmiyor. bu yuzden boyle hizmet olmaz.,0
"Merhaba Elif Bey, altyapı biriminden arıyorum. talebinizi üst birime iletiyorum.",1
Şu an hattınızda aktif bir arıza görünmüyor.,1
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat sağ olun.",2
bir saattir wifi çalışmıyor. fakat iptal etmeyi düşünüyorum.,0
"Günaydın Emre Bey, teknik destekten sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. başlatıyorum, ama harika oldu.",2
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ancak sorunum çözüldü.",2
bir saattir ev interneti hata veriyor. fakat kimse ilgilenmedi.,0
bir saattir modem sürekli kopuyor. ama kimse ilgilenmedi.,0
"Merhaba Fatma Hanım, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
dünden beri internetim çok yavaş. fakat iptal etmeyi düşünüyorum.,0
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden beklediğimden hızlı çözüldü.",2
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, yüzden elinize sağlık.",2
"Merhaba Selin Bey, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat harika oldu.",2
iki gündür bağlantım ışıklar yanmıyor. ama böyle hizmet olmaz.,0
sabahdan beri bağlantım sürekli kopuyor. fakat kimse ilgilenmedi.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama çok teşekkürler.",2
sabahdan beri modem sürekli kopuyor. ancak gerçekten mağdur oldum.,0
"İyi çalışmalar Ahmet Hanım, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
iki gündür fiber hat hata veriyor. ancak artık sabrım kalmadı.,0
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, sorunum çözüldü.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü harika oldu.",2
"Merhaba Selin Hanım, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"Selamlar Ayse , müsteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak çok teşekkürler.",2
sabahdan beri baglantım hata veriyor. bu yuzden iptal etmeyi duşunuyorum.,0
dünden beri modem çok yavaş. çünkü böyle hizmet olmaz.,0
sabahdan beri wifi hata veriyor. fakat gerçekten magdur oldum.,0
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, sağ olun.",2
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çok memnun kaldım.",2
iki gundur wifi çalişmiyor. çunku kimse ilgilenmedi.,0
"Selamlar Mehmet efendim, fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ama beklediğimden hızlı çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
dünden beri fiber hat çalışmıyor. bu yüzden kimse ilgilenmedi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, bu yüzden çok teşekkürler.",2
bir saattir modem ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, fakat çok teşekkürler.",2
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, çünkü teşekkür ederim.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama beklediğimden hızlı çözüldü.",2
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ancak beklediğimden hızlı çözüldü.",2
iki gündür bağlantım çok yavaş. bu yüzden gerçekten mağdur oldum.,0
"Merhaba Can efendim, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
dünden beri bağlantım çok yavaş. ancak böyle hizmet olmaz.,0
"Merhabalar Burcu Hanım, fatura servisinden arıyorum. işlemi başlatıyorum.",1
iki gündür internetim ışıklar yanmıyor. ancak böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, ama teşekkür ederim.",2
"İyi akşamlar Emre Bey, teknik destekten arıyorum. işlemi başlatıyorum.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, ama harika oldu.",2
"bir saattir sorun yaşıyordum. sistemi kontrol ediyorum, ama çok memnun kaldım.",2
sabahdan beri fiber hat sürekli kopuyor. çünkü böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
"İyi günler Zeynep Bey, müşteri hizmetlerinden arıyorum. kaydınızı oluşturuyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
sabahdan beri sürekli kopuyor. ama iptal etmeyi düşünüyorum.,0
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, bu yüzden elinize sağlık.",2
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, çünkü teşekkür ederim.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"İyi çalışmalar Zeynep , fatura servisinden arıyorum. işlemi başlatıyorum.",1
"sabahdan beri sorun yaşıyordum. işlemi başlatıyorum, ama cok teşekkürler.",2
"bir saattir sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama çok teşekkürler.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama çok teşekkürler.",2
bir saattir ev interneti çalışmıyor. çünkü böyle hizmet olmaz.,0
dünden beri modem hata veriyor. ancak kimse ilgilenmedi.,0
"Günaydın Zeynep , müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
beri ev interneti hata veriyor. ancak artik sabrim kalmadi.,0
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, fakat çok memnun kaldım.",2
iki gündür ev interneti çok yavaş. ama kimse,0
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama çok memnun kaldım.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü sağ olun.",2
"bir saattir sorun yaşıyordum. bilgilerinizi teyit eder misiniz, ama sorunum çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ama beklediğimden hızlı çözüldü.",2
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, ancak sağ olun.",2
sabahdan beri fiber hat hata veriyor. çünkü artık sabrım kalmadı.,0
bir saattir ev interneti çalışmıyor. ama iptal etmeyi duşunuyorum.,0
"İyi akşamlar Emre Hanım, fatura servisinden arıyorum. işlemi başlatıyorum.",1
iki gündür wifi çalışmıyor. ama artık sabrım kalmadı.,0
"sabahdan beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü çok teşekkürler.",2
"Selamlar Zeynep efendim, müşteri hizmetlerinden arıyorum. işlemi başlatıyorum.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
bir saattir wifi ışıklar yanmıyor. bu yüzden böyle hizmet olmaz.,0
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat elinize sağlık.",2
sabahdan beri internetim ışıklar yanmıyor. bu yuzden artık sabrım kalmadı.,0
bir saattir fiber hat ışıklar yanmıyor. fakat gerçekten mağdur oldum.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, bu yüzden sorunum çözüldü.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
dunden beri internetim işiklar cunku artik sabrim kalmadi.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat beklediğimden hızlı çözüldü.",2
iki gündür wifi sürekli kopuyor. ancak böyle hizmet olmaz.,0
"Günaydın Elif Bey, teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, ama sağ olun.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, bu yüzden elinize sağlık.",2
dünden beri ev interneti ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"bir saattir sorun yasıyordum. adres bilgilerinizi teyit eder misiniz, fakat harika oldu.",2
dünden beri fiber hat sürekli kopuyor. ama gerçekten mağdur oldum.,0
"sabahdan beri sorun yasıyordum. talebinizi ust birime iletiyorum, çunku sorunum çözuldu.",2
"İyi günler , teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi akşamlar Ceren Hanım, destekten arıyorum. işlemi başlatıyorum.",1
"Selamlar Can efendim, teknik destekten arıyorum. işlemi başlatıyorum.",1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat harika oldu.",2
"Merhaba Elif Hanım, teknik destekten arıyorum. adres bilgilerinizi teyit eder misiniz.",1
iki gündür fiber hat çalışmıyor. bu yüzden gerçekten mağdur oldum.,0
"sabahdan beri sorun yasiyordum. islemi baslatiyorum, bu yuzden beklediğimden hizli çözuldu.",2
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, çünkü çok teşekkürler.",2
"Selamlar Ceren efendim, fatura servisinden arıyorum. kaydınızı oluşturuyorum.",1
"bir saattir sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden elinize sağlık.",2
KVKK kapsamında onayınızı almam,1
"dünden beri sorun yaşıyordum. talebinizi üst birime iletiyorum, bu yüzden harika oldu.",2
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, ama teşekkür ederim.",2
dünden beri bağlantım çalışmıyor. ama gerçekten mağdur oldum.,0
"iki gundur sorun yasıyordum. talebinizi ust birime iletiyorum, bu yuzden sorunum cözuldu.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri internetim ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, bu yüzden teşekkür ederim.",2
sabahdan beri ev interneti hata veriyor. ama kimse ilgilenmedi.,0
"Merhaba Emre Bey, altyapı biriminden arıyorum. sistemi kontrol ediyorum.",1
Sistemde kayıtlı teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. sistemi kontrol ediyorum, fakat çok teşekkürler.",2
"İyi calişmalar Mert Hanim, teknik destekten ariyorum. adres bilgilerinizi teyit eder misiniz.",1
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, çünkü elinize sağlık.",2
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, bu yüzden çok memnun kaldım.",2
iki gündür fiber hat çalısmıyor. ancak artık sabrım kalmadı.,0
sabahdan beri internetim çalışmıyor. ancak kimse ilgilenmedi.,0
bir saattir wifi çalışmıyor. çünkü artık sabrım kalmadı.,0
"dünden beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat teşekkür ederim.",2
"İyi çalışmalar Selin efendim, teknik destekten arıyorum. kaydınızı oluşturuyorum.",1
"dünden beri sorun yaşıyordum. işlemi başlatıyorum, çünkü elinize sağlık.",2
"Merhabalar Zeynep Hanım, fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
bir saattir ev interneti çok yavaş. ancak gerçekten mağdur oldum.,0
Sistemde adresinizi teyit edebilir miyim?,1
iki gündür fiber hat çok yavaş. fakat kimse ilgilenmedi.,0
Şu an hattınızda aktif bir arıza görünmüyor.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, fakat sağ olun.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
bir saattir fiber hat ışıklar yanmıyor. ancak iptal etmeyi düşünüyorum.,0
sabahdan beri baglantım surekli kopuyor. çunku kimse ilgilenmedi.,0
iki gündür fiber hat sürekli kopuyor. bu yüzden böyle hizmet olmaz.,0
"Merhabalar Fatma Hanım, fatura servisinden arıyorum. talebinizi üst birime iletiyorum.",1
Şu an hattınızda aktif bir arıza görünmüyor.,1
"sabahdan beri sorun yaşıyordum. sistemi kontrol ediyorum, çünkü çok teşekkürler.",2
KVKK kapsamında onayınızı almam gerekiyor.,1
sabahdan beri ev interneti sürekli kopuyor. bu yüzden artik sabrim kalmadi.,0
"Merhaba Mert efendim, teknik destekten ariyorum. kaydinizi oluşturuyorum.",1
"iki gundur sorun yasıyordum. islemi baslatıyorum, ancak sorunum cozuldu.",2
"sabahdan beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, fakat çok memnun kaldım.",2
"Merhabalar efendim, müşteri hizmetlerinden arıyorum. talebinizi üst birime iletiyorum.",1
"İyi çalısmalar Mert efendim, fatura servisinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
dünden beri bağlantım ışıklar yanmıyor. bu yüzden kimse ilgilenmedi.,0
iki gündür modem ışıklar yanmıyor. ama böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ancak beklediğimden hızlı çözüldü.",2
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"bir saattir sorun yaşıyordum. kaydınızı oluşturuyorum, ancak sağ olun.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. talebinizi üst birime iletiyorum, fakat beklediğimden hızlı çözüldü.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
bir saattir wifi cok yavaş. fakat kimse ilgilenmedi.,0
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, fakat harika oldu.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
sabahdan beri bağlantım çalışmıyor. ancak kimse ilgilenmedi.,0
"Merhaba Zeynep Bey, fatura servisinden arıyorum. sistemi kontrol ediyorum.",1
"Selamlar Ahmet efendim, müşteri hizmetlerinden arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yaşıyordum. işlemi başlatıyorum, ancak sorunum çözüldü.",2
"sabahdan beri sorun yaşıyordum. kontrol ediyorum, ancak elinize sağlık.",2
"iki gundur sorun yasiyordum. kaydinizi olusturuyorum, ama çok tesekkurler.",2
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat çok memnun kaldım.",2
dünden beri internetim sürekli kopuyor. ancak iptal etmeyi düşünüyorum.,0
bir saattir wifi calışmıyor. bu yuzden artık sabrım kalmadı.,0
bir saattir internetim hata veriyor. bu yüzden böyle hizmet olmaz.,0
dünden beri modem ışıklar yanmıyor. fakat iptal etmeyi düşünüyorum.,0
bir saattir bağlantım ışıklar yanmıyor. ancak gerçekten mağdur oldum.,0
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat beklediğimden hızlı çözüldü.",2
Şu an hattınızda aktif bir arıza görünmüyor.,1
iki gündür fiber hat sürekli kopuyor. ama gercekten mağdur oldum.,0
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, ama beklediğimden hızlı çözüldü.",2
bir saattir internetim çalışmıyor. çünkü böyle hizmet olmaz.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. işlemi başlatıyorum, ancak beklediğimden hızlı çözüldü.",2
KVKK onayınızı almam gerekiyor.,1
bir saattir wifi hata veriyor. ancak kimse ilgilenmedi.,0
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
Sistemde kayıtlı adresinizi teyit edebilir miyim?,1
"İyi günler Uğur Bey, altyapı biriminden arıyorum. kaydınızı oluşturuyorum.",1
Şu an hattınızda aktif bir arıza görünmüyor.,1
bir saattir internetim çalışmıyor. fakat kimse ilgilenmedi.,0
sabahdan beri internetim çalışmıyor. fakat böyle hizmet olmaz.,0
"dünden beri sorun yaşıyordum. sistemi kontrol ediyorum, ama elinize sağlık.",2
"Günaydın Elif efendim, müşteri hizmetlerinden arıyorum. adres bilgilerinizi teyit eder misiniz.",1
"İşleminiz onay sürecindedir, lütfen hattan ayrılmayın.",1
"iki gündür sorun yaşıyordum. kaydınızı oluşturuyorum, fakat teşekkür ederim.",2
"İyi çalışmalar Zeynep , teknik destekten arıyorum. sistemi kontrol ediyorum.",1
"bir saattir sorun yasıyordum. sistemi kontrol ediyorum, fakat tesekkür ederim.",2
dünden beri bağlantım sürekli kopuyor. ama böyle hizmet olmaz.,0
"iki gündür sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama beklediğimden hızlı çözüldü.",2
iki gundur internetim calişmiyor. ama kimse ilgilenmedi.,0
bir saattir bağlantım veriyor. ancak artık sabrım kalmadı.,0
sabahdan beri wifi ışıklar yanmıyor. bu yüzden böyle hizmet olmaz.,0
dünden beri ev interneti hata veriyor. fakat iptal etmeyi düşünüyorum.,0
"Günaydın Mehmet Bey, teknik arıyorum. talebinizi üst birime iletiyorum.",1
"Selamlar Ahmet efendim, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
"iki gündür yaşıyordum. sistemi kontrol ediyorum, ama elinize sağlık.",2
"iki gundur sorun talebinizi ust birime iletiyorum, ancak sağ olun.",2
iki gündür fiber hat çok yavaş. ancak gerçekten mağdur oldum.,0
"Merhaba Burcu efendim, müsteri hizmetlerinden arıyorum. islemi baslatıyorum.",1
KVKK kapsamında onayınızı almam gerekiyor.,1
"İyi çalışmalar Burcu Hanım, teknik destekten arıyorum. talebinizi üst birime iletiyorum.",1
"bir saattir sorun yasiyordum. talebinizi üst birime iletiyorum, ama cok tesekkürler.",2
KVKK kapsaminda onayinizi almam gerekiyor.,1
bir saattir ev interneti çalışmıyor. bu yüzden böyle hizmet olmaz.,0
dünden beri fiber hat ışıklar yanmıyor. ancak artık sabrım kalmadı.,0
KVKK kapsamında onayınızı almam gerekiyor.,1
Şu an hattınızda aktif bir arıza görünmüyor.,1
KVKK kapsamında onayınızı almam gerekiyor.,1
"beri sorun yaşıyordum. adres bilgilerinizi teyit eder misiniz, ama çok memnun kaldım.",2
bir saattir bağlantım çok yavaş. çünkü gerçekten mağdur oldum.,0
dünden beri bağlantım çok yavaş. fakat artık sabrım kalmadı.,0
bir saattir modem ışıklar yanmıyor. bu yüzden iptal etmeyi düşünüyorum.,0
"sabahdan beri sorun yaşıyordum. talebinizi üst birime iletiyorum, çünkü harika oldu.",2
"dünden beri sorun yaşıyordum. kaydınızı oluşturuyorum, fakat elinize sağlık.",2
sabahdan beri ev interneti çok yavaş. bu yüzden gerçekten mağdur oldum.,0
